timestamp,elapsed_s,label,confidence,yaw,pitch,roll,ear,alert_fired
1782286848.743,41.95,distracted_down,0.99,-9.07,178.06,0.21,0.314,0
1782286848.775,41.981,distracted_down,0.99,-9.62,177.7,0.14,0.314,0
1782286848.807,42.013,distracted_down,0.99,-9.85,177.4,0.25,0.305,0
1782286848.839,42.046,distracted_down,0.99,-9.03,177.07,0.28,0.301,0
1782286848.887,42.093,distracted_down,0.99,-9.22,176.95,0.47,0.296,0
1782286848.919,42.125,distracted_down,0.99,-9.31,176.63,0.51,0.292,0
1782286848.951,42.157,distracted_down,0.99,-8.59,176.5,0.53,0.293,0
1782286848.982,42.189,distracted_down,0.99,-9.0,177.15,0.51,0.282,0
1782286849.015,42.222,distracted_down,0.99,-8.71,176.9,0.62,0.286,0
1782286849.046,42.253,distracted_down,0.99,-9.19,177.21,0.52,0.28,0
1782286849.08,42.286,distracted_down,0.99,-9.14,177.49,0.54,0.28,0
1782286849.111,42.317,distracted_down,0.99,-9.11,177.49,0.58,0.281,0
1782286849.144,42.351,distracted_down,0.99,-8.95,177.6,0.63,0.281,0
1782286849.175,42.382,distracted_down,0.99,-9.2,177.44,0.66,0.282,0
1782286849.206,42.413,distracted_down,0.99,-8.71,177.48,0.56,0.287,0
1782286849.239,42.445,distracted_down,0.99,-8.96,177.59,0.64,0.28,0
1782286849.287,42.493,distracted_down,0.99,-8.5,177.45,0.54,0.284,0
1782286849.319,42.525,distracted_down,0.99,-9.26,177.63,0.59,0.282,0
1782286849.352,42.558,distracted_down,0.99,-9.03,177.36,0.59,0.285,0
1782286849.383,42.589,distracted_down,0.99,-9.23,177.47,0.61,0.279,0
1782286849.415,42.621,distracted_down,0.99,-9.42,177.81,0.68,0.284,0
1782286849.447,42.653,distracted_down,0.99,-9.06,177.88,0.63,0.283,0
1782286849.479,42.685,distracted_down,0.99,-9.43,178.14,0.56,0.28,0
1782286849.511,42.717,distracted_down,0.99,-9.71,178.45,0.49,0.277,0
1782286849.544,42.75,distracted_down,0.99,-10.0,178.36,0.21,0.282,0
1782286849.576,42.782,distracted_down,0.99,-10.17,178.37,0.16,0.282,0
1782286849.607,42.813,distracted_down,0.99,-10.24,178.09,0.13,0.28,0
1782286849.638,42.844,distracted_down,0.99,-10.34,178.25,0.19,0.282,0
1782286849.671,42.878,distracted_down,0.99,-10.24,178.55,0.1,0.281,0
1782286849.719,42.925,distracted_down,0.99,-10.11,178.58,0.17,0.284,0
1782286849.751,42.957,distracted_down,0.99,-9.76,178.73,0.08,0.287,0
1782286849.784,42.99,distracted_down,0.99,-10.25,178.91,0.06,0.287,0
1782286849.816,43.022,distracted_down,0.99,-9.64,178.4,0.2,0.283,0
1782286849.848,43.054,distracted_down,0.99,-9.35,178.62,0.22,0.29,0
1782286849.879,43.085,distracted_down,0.99,-9.72,178.57,0.43,0.287,0
1782286849.911,43.118,distracted_down,0.99,-9.8,177.98,0.83,0.283,0
1782286849.942,43.149,distracted_down,0.99,-9.24,178.45,1.12,0.28,0
1782286849.976,43.183,distracted_down,0.99,-9.32,179.06,1.04,0.278,0
1782286850.008,43.214,distracted_down,0.99,-9.47,178.74,1.36,0.282,0
1782286850.039,43.245,distracted_down,0.99,-9.38,178.62,1.76,0.277,0
1782286850.072,43.278,distracted_down,0.99,-8.56,178.72,2.36,0.276,0
1782286850.121,43.327,distracted_down,0.99,-7.97,178.35,2.8,0.278,0
1782286850.152,43.358,distracted_down,0.99,-8.27,178.1,3.33,0.277,0
1782286850.185,43.391,distracted_down,0.99,-7.74,177.89,3.64,0.285,0
1782286850.216,43.422,distracted_down,0.99,-6.69,177.89,3.94,0.28,0
1782286850.248,43.454,distracted_down,0.99,-7.8,178.06,4.1,0.288,0
1782286850.279,43.485,distracted_down,0.99,-9.77,177.9,4.2,0.293,0
1782286850.311,43.517,distracted_down,0.99,-8.37,177.37,4.32,0.299,0
1782286850.344,43.55,distracted_down,0.99,-8.84,176.97,4.19,0.288,0
1782286850.375,43.581,distracted_down,0.99,-8.73,177.25,3.97,0.285,0
1782286850.407,43.613,distracted_down,0.99,-8.2,177.26,3.36,0.287,0
1782286850.44,43.646,distracted_down,0.99,-7.77,177.19,2.62,0.297,0
1782286850.471,43.677,distracted_down,0.99,-7.79,177.09,2.17,0.313,0
1782286850.518,43.724,distracted_down,0.99,-7.46,176.77,1.97,0.318,0
1782286850.552,43.758,distracted_down,0.99,-5.98,176.19,1.86,0.296,0
1782286850.583,43.789,distracted_down,0.99,-6.5,176.02,1.63,0.3,0
1782286850.632,43.838,distracted_down,0.99,-6.41,176.4,1.54,0.298,0
1782286850.648,43.854,distracted_down,0.99,-6.18,176.38,1.65,0.299,0
1782286850.679,43.885,distracted_down,0.99,-6.71,176.17,1.71,0.292,0
1782286850.712,43.918,distracted_down,0.99,-7.43,176.48,1.78,0.289,0
1782286850.743,43.949,distracted_down,0.99,-7.05,176.97,1.73,0.298,0
1782286850.775,43.981,distracted_down,0.99,-6.38,177.16,1.78,0.298,0
1782286850.807,44.013,distracted_down,0.99,-7.06,177.06,1.38,0.284,0
1782286850.839,44.045,distracted_down,0.99,-7.68,176.85,0.97,0.293,0
1782286850.872,44.078,distracted_down,0.99,-8.17,176.7,0.57,0.294,0
1782286850.919,44.125,distracted_down,0.99,-7.75,176.62,0.34,0.287,0
1782286850.952,44.158,distracted_down,0.99,-6.86,176.51,0.27,0.291,0
1782286850.984,44.19,distracted_down,0.99,-6.68,176.77,0.28,0.288,0
1782286851.015,44.221,distracted_down,0.99,-6.27,176.77,0.39,0.281,0
1782286851.047,44.253,distracted_down,0.99,-6.07,176.57,0.44,0.285,0
1782286851.081,44.287,distracted_down,0.99,-7.41,177.22,0.28,0.295,0
1782286851.111,44.317,distracted_down,0.99,-7.62,176.7,0.16,0.299,0
1782286851.143,44.349,distracted_down,0.99,-7.14,176.85,-0.06,0.3,0
1782286851.175,44.381,distracted_down,0.99,-5.63,177.08,-0.18,0.289,0
1782286851.207,44.413,distracted_down,0.99,-5.66,177.43,-0.4,0.294,0
1782286851.239,44.445,distracted_down,0.99,-5.75,177.39,-0.55,0.287,0
1782286851.271,44.477,distracted_down,0.99,-5.28,177.47,-0.62,0.29,0
1782286851.32,44.526,distracted_down,0.99,-4.46,177.22,-0.56,0.294,0
1782286851.351,44.557,distracted_down,0.99,-4.81,177.34,-0.68,0.29,0
1782286851.383,44.59,distracted_down,0.99,-4.43,177.54,-0.62,0.289,0
1782286851.415,44.621,distracted_down,0.99,-3.94,177.28,-0.52,0.284,0
1782286851.447,44.653,distracted_down,0.99,-4.53,177.14,-0.47,0.288,0
1782286851.479,44.686,distracted_down,0.99,-4.41,177.11,-0.39,0.284,0
1782286851.512,44.718,distracted_down,0.99,-5.05,177.16,-0.41,0.285,0
1782286851.543,44.75,distracted_down,0.99,-5.48,177.19,-0.42,0.286,0
1782286851.575,44.781,distracted_down,0.99,-4.88,177.43,-0.34,0.284,0
1782286851.608,44.815,distracted_down,0.99,-5.46,177.68,-0.38,0.287,0
1782286851.639,44.845,distracted_down,0.99,-5.16,177.71,-0.06,0.288,0
1782286851.755,44.961,distracted_down,0.99,-5.56,177.43,0.01,0.287,0
1782286851.784,44.99,distracted_down,0.99,-6.07,177.66,-0.02,0.293,0
1782286851.815,45.021,distracted_down,0.99,-6.02,177.56,-0.07,0.29,0
1782286851.848,45.054,distracted_down,0.99,-5.65,177.68,-0.05,0.29,0
1782286851.88,45.086,distracted_down,0.99,-5.95,177.87,0.08,0.289,0
1782286851.911,45.117,distracted_down,0.99,-5.08,177.78,-0.02,0.285,0
1782286851.943,45.149,distracted_down,0.99,-4.63,177.66,0.2,0.277,0
1782286851.975,45.182,distracted_down,0.99,-4.56,178.48,0.37,0.261,0
1782286852.007,45.213,distracted_down,0.99,-5.49,178.19,0.4,0.263,0
1782286852.039,45.245,distracted_down,0.99,-5.83,178.29,0.34,0.263,0
1782286852.072,45.278,distracted_down,0.99,-6.47,178.54,0.32,0.265,0
1782286852.119,45.326,distracted_down,0.99,-7.22,178.65,0.37,0.264,0
1782286852.15,45.357,distracted_down,0.99,-8.0,178.47,0.24,0.268,0
1782286852.183,45.39,distracted_down,0.99,-8.31,178.5,0.23,0.265,0
1782286852.215,45.421,distracted_down,0.99,-9.29,178.84,0.34,0.263,0
1782286852.247,45.453,distracted_down,0.99,-8.72,178.8,0.35,0.264,0
1782286852.279,45.485,distracted_down,0.99,-9.45,179.22,0.28,0.264,0
1782286852.312,45.518,distracted_down,0.99,-10.07,179.35,0.25,0.264,0
1782286852.343,45.549,distracted_down,0.99,-10.61,179.69,-0.19,0.258,0
1782286852.375,45.581,distracted_up,0.99,-9.17,-179.95,-0.15,0.273,0
1782286852.408,45.614,distracted_up,0.99,-8.69,-179.61,-0.18,0.285,0
1782286852.439,45.645,distracted_up,0.99,-8.44,-179.78,-0.13,0.288,0
1782286852.472,45.678,distracted_up,0.99,-8.4,-179.73,-0.16,0.287,0
1782286852.519,45.725,distracted_up,0.99,-8.27,-179.88,-0.15,0.29,0
1782286852.551,45.757,distracted_up,0.99,-8.43,-179.74,-0.13,0.29,0
1782286852.583,45.789,distracted_down,0.99,-8.3,179.96,-0.1,0.289,0
1782286852.616,45.822,distracted_up,0.99,-8.63,-179.74,-0.2,0.286,0
1782286852.648,45.854,distracted_down,0.99,-8.92,179.39,-0.15,0.27,0
1782286852.679,45.885,distracted_down,0.99,-9.3,179.07,-0.33,0.263,0
1782286852.711,45.917,distracted_down,0.99,-9.12,179.39,-0.5,0.266,0
1782286852.743,45.95,distracted_down,0.99,-7.85,179.69,-0.58,0.274,0
1782286852.797,46.003,distracted_down,0.99,-7.21,179.64,-0.6,0.276,0
1782286852.807,46.013,distracted_up,0.99,-6.59,-179.6,-0.8,0.266,0
1782286852.841,46.047,distracted_up,0.99,-5.32,-179.19,-0.83,0.267,0
1782286852.873,46.079,distracted_up,0.99,-4.85,-179.33,-0.76,0.275,0
1782286852.903,46.109,distracted_up,0.99,-5.21,-179.11,-0.77,0.28,0
1782286852.951,46.157,distracted_up,0.99,-5.56,-179.08,-0.78,0.282,0
1782286852.982,46.188,distracted_up,0.99,-6.32,-178.63,-0.79,0.281,0
1782286853.015,46.221,distracted_up,0.99,-6.87,-178.47,-0.74,0.281,0
1782286853.047,46.253,distracted_up,0.99,-7.44,-178.44,-0.77,0.276,0
1782286853.079,46.285,distracted_up,0.99,-8.2,-178.39,-0.79,0.276,0
1782286853.112,46.318,distracted_up,0.99,-8.13,-178.44,-0.72,0.271,0
1782286853.145,46.351,distracted_up,0.99,-8.63,-178.87,-0.15,0.248,0
1782286853.175,46.381,distracted_up,0.99,-11.06,-178.99,-0.21,0.223,0
1782286853.208,46.415,distracted_up,0.99,-13.07,-179.15,-0.33,0.23,0
1782286853.239,46.446,distracted_up,0.99,-15.49,-178.91,-0.64,0.246,0
1782286853.272,46.478,distracted_up,0.99,-16.05,-178.16,-0.88,0.25,0
1782286853.304,46.51,distracted_up,0.99,-16.43,-177.68,-1.05,0.252,0
1782286853.352,46.558,distracted_up,0.99,-15.98,-177.5,-1.09,0.256,0
1782286853.383,46.589,distracted_up,0.99,-16.02,-177.1,-1.42,0.251,0
1782286853.414,46.621,distracted_up,0.99,-15.5,-177.26,-1.4,0.252,0
1782286853.447,46.654,distracted_up,0.99,-15.2,-176.83,-1.48,0.247,0
1782286853.48,46.687,distracted_up,0.99,-14.94,-177.32,-1.33,0.252,0
1782286853.511,46.717,distracted_up,0.99,-16.81,-176.99,-1.46,0.245,0
1782286853.543,46.749,distracted_up,0.99,-17.39,-176.79,-1.54,0.268,0
1782286853.575,46.781,distracted_up,0.99,-16.17,-176.2,-1.4,0.296,0
